Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
144.5439770745928,0.009075274071932017,-3.910089812473085,49.86988004116445
153.6974515935271,0.008819613164836171,-3.606572909304675,48.16826639789058
163.4305842723138,0.008421874490344169,-3.318031103801984,46.45270438548485
173.7800828749376,0.00841882782849542,-3.045984244275291,44.73484691885477
184.7849797422291,0.008228075974305176,-2.789506247159377,43.01409224104542
196.4867789993468,0.00826409195887438,-2.549222138292422,41.3009849266456
208.9296130854038,0.008287877700358782,-2.3244636794223,39.59870725294584
222.1604091955812,0.008019465357272191,-2.115083496746535,37.91807183811283
236.2290662634463,0.008129786372982518,-1.920806728455947,36.26078531382291
251.1886431509579,0.008180694225983826,-1.740569556826125,34.63098229901447
267.0955587558985,0.008139897813194956,-1.574510162347217,33.03691085767571
