Voltage(V),Current(A)
-0.68343407,-0.004451867
-0.681454532,-0.004403849
-0.679470159,-0.004355797
-0.677480878,-0.004307709
-0.675486617,-0.004259587
-0.673487301,-0.004211431
-0.671482852,-0.004163241
-0.669473189,-0.004115017
-0.667458228,-0.00406676
-0.665437884,-0.00401847
-0.663412067,-0.003970147
-0.661380684,-0.003921793
-0.659343639,-0.003873406
-0.657300833,-0.003824989
-0.655252162,-0.00377654
-0.653197519,-0.003728062
-0.651136793,-0.003679553
-0.649069867,-0.003631015
-0.646996623,-0.003582448
-0.644916934,-0.003533852
-0.64283067,-0.003485229
-0.640737697,-0.003436579
-0.638637872,-0.003387902
-0.63653105,-0.003339199
-0.634417076,-0.003290471
-0.632295791,-0.003241718
-0.630167028,-0.003192941
-0.628030612,-0.003144142
-0.625886361,-0.003095319
-0.623734084,-0.003046476
-0.621573582,-0.002997612
-0.619404646,-0.002948728
-0.617227056,-0.002899826
-0.615040583,-0.002850906
-0.612844985,-0.002801969
-0.610640009,-0.002753017
-0.608425388,-0.002704051
-0.606200843,-0.002655071
-0.603966078,-0.00260608
-0.601720781,-0.002557079
-0.599464624,-0.002508068
-0.597197262,-0.00245905
-0.594918326,-0.002410027
-0.59262743,-0.002361
-0.590324163,-0.00231197
-0.58800809,-0.00226294
-0.585678748,-0.002213912
-0.583335647,-0.002164889
-0.580978263,-0.002115871
-0.578606041,-0.002066863
-0.576218386,-0.002017866
-0.573814665,-0.001968884
-0.571394199,-0.001919919
-0.568956261,-0.001870975
-0.566500073,-0.001822056
-0.564024798,-0.001773164
-0.561529533,-0.001724305
-0.559013308,-0.001675482
-0.556475074,-0.0016267
-0.553913695,-0.001577965
-0.55132794,-0.001529282
-0.548716473,-0.001480657
-0.546077839,-0.001432096
-0.543410448,-0.001383607
-0.540712564,-0.001335198
-0.537982283,-0.001286878
-0.535217509,-0.001238655
-0.532415935,-0.00119054
-0.529575009,-0.001142545
-0.526691899,-0.001094683
-0.523763457,-0.001046968
-0.520823087,-1.00E-03
-0.517793703,-9.53E-04
-0.514707159,-9.05E-04
-0.511558459,-8.59E-04
-0.508341937,-8.12E-04
-0.50505114,-7.65E-04
-0.501678681,-7.19E-04
-0.500011415,-6.97E-04
-0.500000147,-6.97E-04
-0.499999999,-6.97E-04
-0.499999702,-6.97E-04
-0.499999107,-6.97E-04
-0.499997919,-6.97E-04
-0.499995541,-6.97E-04
-0.499990786,-6.97E-04
-0.499981275,-6.97E-04
-0.499962252,-6.96E-04
-0.499924196,-6.96E-04
-0.499848052,-6.95E-04
-0.499695632,-6.93E-04
-0.499390255,-6.89E-04
-0.498777338,-6.81E-04
-0.497542658,-6.65E-04
-0.495036324,-6.33E-04
-0.491401622,-5.88E-04
-0.487645553,-5.44E-04
-0.483753039,-5.01E-04
-0.479706278,-4.58E-04
-0.475484135,-4.15E-04
-0.471061378,-3.74E-04
-0.466407754,-3.34E-04
-0.461486863,-2.94E-04
-0.456254863,-2.57E-04
-0.450659092,-2.20E-04
-0.444636826,-1.86E-04
-0.438114708,-1.54E-04
-0.431009834,-1.24E-04
-0.423234061,-9.76E-05
-0.414703501,-7.44E-05
-0.405354253,-5.49E-05
-0.395162029,-3.91E-05
-0.384157833,-2.70E-05
-0.372429229,-1.80E-05
-0.360103135,-1.18E-05
-0.347318256,-7.56E-06
-0.334200922,-4.78E-06
-0.320852386,-3.00E-06
-0.307346872,-1.87E-06
-0.293735581,-1.16E-06
-0.280052439,-7.17E-07
-0.266319343,-4.42E-07
-0.252550187,-2.72E-07
-0.238753697,-1.68E-07
-0.224935309,-1.03E-07
-0.2110984,-6.32E-08
-0.197245053,-3.87E-08
-0.183376558,-2.36E-08
-0.169493704,-1.44E-08
-0.155596978,-8.67E-09
-0.141686675,-5.18E-09
-0.127762977,-3.04E-09
-0.113825991,-1.72E-09
-0.099875782,-9.19E-10
-0.085912387,-4.26E-10
-0.071935826,-1.25E-10
-0.057946109,5.79E-11
-0.043943241,1.69E-10
-0.029927221,2.37E-10
-0.015898047,2.77E-10
-0.001855715,3.01E-10
0.012199781,3.16E-10
0.026268444,3.23E-10
0.040350281,3.28E-10
0.054445297,3.29E-10
0.068553499,3.30E-10
0.082674893,3.30E-10
0.096809484,3.29E-10
0.110957279,3.28E-10
0.125118284,3.27E-10
0.139292505,3.25E-10
0.153479948,3.24E-10
0.16768062,3.23E-10
0.181894526,3.21E-10
0.196121673,3.20E-10
0.210362067,3.19E-10
0.224615714,3.17E-10
0.23888262,3.16E-10
0.253162791,3.15E-10
0.267456234,3.13E-10
0.281762955,3.12E-10
0.296082959,3.11E-10
0.310416254,3.10E-10
0.324762844,3.09E-10
0.339122737,3.07E-10
0.353495939,3.06E-10
0.367882455,3.05E-10
0.382282292,3.04E-10
0.396695456,3.03E-10
0.411121953,3.02E-10
0.42556179,3.01E-10
0.440014972,3.00E-10
0.454481506,2.99E-10
0.468961397,2.98E-10
0.483454653,2.97E-10
0.497961279,2.96E-10
0.512481281,2.96E-10
0.527014665,2.95E-10
0.541561438,2.94E-10
0.556121606,2.93E-10
0.570695175,2.93E-10
0.585282151,2.92E-10
0.599882541,2.92E-10
0.61449635,2.91E-10
0.629123584,2.91E-10
0.64376425,2.91E-10
0.658418354,2.91E-10
0.673085903,2.91E-10
0.687766901,2.91E-10
0.702461356,2.92E-10
0.717169274,2.93E-10
0.73189066,2.94E-10
0.746625521,2.95E-10
0.761373863,2.98E-10
0.776135692,3.00E-10
0.790911015,3.04E-10
0.805699836,3.08E-10
0.820502164,3.14E-10
0.835318003,3.21E-10
0.85014736,3.29E-10
0.86499024,3.40E-10
0.879846651,3.53E-10
0.894716597,3.68E-10
0.909600086,3.87E-10
0.924497122,4.11E-10
0.939407713,4.39E-10
0.954331863,4.74E-10
0.969269579,5.16E-10
0.984220867,5.68E-10
0.999185732,6.31E-10
1.01416418,7.07E-10
1.029156216,7.99E-10
1.044161846,9.12E-10
1.059181076,1.05E-09
1.074213909,1.22E-09
1.089260351,1.42E-09
1.104320406,1.66E-09
1.119394079,1.96E-09
1.134481373,2.33E-09
1.149582291,2.77E-09
1.164696835,3.31E-09
1.179825008,3.96E-09
1.194966809,4.76E-09
1.210122238,5.73E-09
1.225291293,6.91E-09
1.24047397,8.35E-09
1.255670263,1.01E-08
1.270880162,1.22E-08
1.286103657,1.48E-08
1.30134073,1.80E-08
1.316591361,2.18E-08
1.331855523,2.65E-08
1.347133181,3.22E-08
1.362424291,3.92E-08
1.3777288,4.77E-08
1.393046639,5.80E-08
1.408377726,7.06E-08
1.423721955,8.60E-08
1.439079199,1.05E-07
1.454449299,1.28E-07
1.469832062,1.56E-07
1.485227247,1.90E-07
1.500634563,2.31E-07
1.51605365,2.82E-07
1.531484066,3.44E-07
1.546925274,4.20E-07
1.562376613,5.12E-07
1.577837277,6.25E-07
1.59330628,7.63E-07
1.60878242,9.31E-07
1.624264228,1.14E-06
1.639749918,1.39E-06
1.655237313,1.69E-06
1.67072377,2.06E-06
1.686206082,2.52E-06
1.701680371,3.07E-06
1.717141953,3.75E-06
1.732585198,4.57E-06
1.748003357,5.57E-06
1.763388391,6.78E-06
1.778730767,8.25E-06
1.794019274,1.00E-05
1.809240835,1.22E-05
1.824380355,1.48E-05
1.839420622,1.78E-05
1.8543423,2.15E-05
1.869124033,2.59E-05
1.883742712,3.11E-05
1.898173915,3.73E-05
1.912392538,4.44E-05
1.926373588,5.27E-05
1.94009311,6.22E-05
1.953529153,7.31E-05
1.966662695,8.55E-05
1.979478417,9.93E-05
1.991965248,1.15E-04
2.004116626,1.32E-04
2.015930481,1.50E-04
2.02740894,1.70E-04
2.038557852,1.92E-04
2.049386175,2.15E-04
2.059905311,2.40E-04
2.070128453,2.66E-04
2.080069983,2.94E-04
2.089744949,3.23E-04
2.099168631,3.53E-04
2.108356202,3.84E-04
2.117322474,4.16E-04
2.126081712,4.49E-04
2.134647514,4.83E-04
2.143032737,5.18E-04
2.15124946,5.54E-04
2.15930898,5.90E-04
2.167221817,6.28E-04
2.174997745,6.66E-04
2.182645827,7.05E-04
2.19017445,7.44E-04
2.197591373,7.84E-04
2.204903768,8.24E-04
2.212118263,8.65E-04
2.219240986,9.06E-04
2.226277601,9.48E-04
2.233233349,9.90E-04
2.240113079,0.001033117
2.246921284,0.001076184
2.253662128,0.001119622
2.260339476,0.001163414
2.266956915,0.001207542
2.273517781,0.001251991
2.280025177,0.001296749
2.286481996,0.0013418
2.292890931,0.001387134
2.299254499,0.001432739
2.305575051,0.001478604
2.311854784,0.001524719
2.318095758,0.001571075
2.324299902,0.001617663
2.330469025,0.001664475
2.336604826,0.001711503
2.342708903,0.001758741
2.34878276,0.00180618
2.354827811,0.001853815
2.360845391,0.00190164
2.366836758,0.00194965
2.372803102,0.001997837
2.378745545,0.002046199
2.38466515,0.002094729
2.390562925,0.002143424
2.39643982,0.002192278
2.402296742,0.002241288
2.408134547,0.002290451
2.41395405,0.002339761
2.419756025,0.002389217
2.425541209,0.002438814
2.431310303,0.00248855
2.437063973,0.00253842
2.442802856,0.002588424
2.448527559,0.002638557
2.454238661,0.002688817
2.459936714,0.002739202
2.465622247,0.002789709
2.471295765,0.002840336
2.47695775,0.002891081
2.482608666,0.002941942
2.488248955,0.002992917
2.493879042,0.003044004
2.499499334,0.0030952
2.50511022,0.003146506
2.510712077,0.003197917
2.516305262,0.003249434
2.521890123,0.003301054
2.52746699,0.003352777
2.533036185,0.0034046
2.538598013,0.003456522
2.544152772,0.003508542
2.549700745,0.003560659
2.555242208,0.003612871
2.560777424,0.003665178
2.56630665,0.003717577
2.57183013,0.003770069
2.577348103,0.003822652
2.582860798,0.003875324
2.588368435,0.003928086
2.593871229,0.003980936
2.599369387,0.004033873
2.604863108,0.004086896
2.610352586,0.004140004
2.615838007,0.004193197
2.621319553,0.004246474
2.626797398,0.004299834
2.632271713,0.004353276
2.637742662,0.0044068
2.643210404,0.004460405
2.648675093,0.00451409
2.65413688,0.004567854
2.659595909,0.004621697
2.665052322,0.004675619
2.670506255,0.004729618
2.675957842,0.004783695
2.681407211,0.004837848
2.686854487,0.004892077
2.692299793,0.004946381
2.697743246,0.005000761
2.703184962,0.005055215
2.708625053,0.005109743
2.714063627,0.005164345
2.719500791,0.005219019
2.724936647,0.005273767
2.730371296,0.005328586
2.735804835,0.005383478
2.74123736,0.00543844
2.746668963,0.005493474
2.752099735,0.005548579
2.757529763,0.005603753
2.762959134,0.005658998
2.768387931,0.005714312
2.773816235,0.005769696
2.779244126,0.005825148
2.784671683,0.005880669
2.790098979,0.005936258
2.79552609,0.005991915
2.800953088,0.006047639
2.806380043,0.006103431
2.811807024,0.00615929
2.817234098,0.006215216
2.822661331,0.006271208
2.828088787,0.006327266
2.833516529,0.006383391
2.838944618,0.006439581
2.844373114,0.006495836
2.849802076,0.006552157
2.855231561,0.006608543
2.860661626,0.006664994
2.866092324,0.006721509
2.871523711,0.006778088
2.876955838,0.006834732
2.882388756,0.00689144
2.887822518,0.006948211
2.89325717,0.007005046
2.898692763,0.007061944
2.904129344,0.007118905
2.909566958,0.00717593
2.915005651,0.007233017
2.920445468,0.007290166
2.925886452,0.007347379
2.931328647,0.007404653
2.936772093,0.00746199
2.942216833,0.007519388
2.947662907,0.007576848
2.953110354,0.00763437
2.958559213,0.007691954
2.964009522,0.007749599
2.969461319,0.007807305
2.974914639,0.007865072
2.980369521,0.0079229
2.985825997,0.007980789
2.991284104,0.008038738
2.996743875,0.008096748
3.002205344,0.008154819
3.007668544,0.008212949
3.013133507,0.00827114
3.018600264,0.008329391
3.024068847,0.008387702
3.029539287,0.008446073
3.035011613,0.008504504
3.040485856,0.008562994
3.045962043,0.008621544
3.051440205,0.008680153
3.056920368,0.008738821
3.062402561,0.008797549
3.067886811,0.008856336
3.073373145,0.008915182
3.078861588,0.008974086
3.084352167,0.00903305
3.089844907,0.009092073
3.095339833,0.009151154
3.10083697,0.009210293
3.106336342,0.009269492
3.111837974,0.009328748
3.117341888,0.009388063
3.122848107,0.009447437
3.128356655,0.009506868
3.133867554,0.009566358
3.139380826,0.009625905
3.144896493,0.009685511
3.150414577,0.009745175
3.155935097,0.009804896
3.161458076,0.009864675
3.166983534,0.009924512
3.172511491,0.009984407
3.178041966,0.010044359
3.183574981,0.010104369
3.189110553,0.010164436
3.194648702,0.01022456
3.200189447,0.010284742
3.205732806,0.010344982
3.211278798,0.010405278
3.21682744,0.010465632
3.222378752,0.010526042
3.227932749,0.01058651
3.233489449,0.010647035
3.23904887,0.010707617
3.244611028,0.010768256
3.25017594,0.010828952
3.255743622,0.010889704
3.261314091,0.010950513
3.266887362,0.011011379
3.272463451,0.011072302
3.278042374,0.011133282
3.283624146,0.011194318
3.289208783,0.01125541
3.294796298,0.01131656
3.300386708,0.011377765
3.305980027,0.011439027
3.311576268,0.011500346
3.317175447,0.011561721
3.322777577,0.011623152
3.328382673,0.01168464
3.333990747,0.011746184
3.339601814,0.011807784
3.345215887,0.01186944
3.350832979,0.011931153
3.356453104,0.011992922
3.362076274,0.012054747
3.367702501,0.012116627
3.3733318,0.012178564
3.378964181,0.012240557
3.384599658,0.012302607
3.390238243,0.012364712
3.395879947,0.012426873
3.401524783,0.012489089
3.407172762,0.012551362
3.412823896,0.012613691
3.418478197,0.012676075
3.424135676,0.012738516
3.429796345,0.012801012
3.435460213,0.012863564
3.441127294,0.012926171
3.446797596,0.012988835
3.452471132,0.013051554
3.458147912,0.013114329
3.463827946,0.013177159
3.469511246,0.013240045
3.47519782,0.013302987
3.48088768,0.013365985
3.486580836,0.013429038
3.492277298,0.013492146
3.497977075,0.01355531
3.503680178,0.01361853
3.509386616,0.013681805
3.515096399,0.013745136
3.520809536,0.013808522
3.526526037,0.013871964
3.532245912,0.013935461
3.537969169,0.013999014
3.543695818,0.014062622
3.549425867,0.014126286
3.555159327,0.014190005
3.560896205,0.014253779
3.566636511,0.014317609
3.572380253,0.014381494
3.57812744,0.014445434
3.58387808,0.01450943
3.589632183,0.014573482
3.595389756,0.014637588
3.601150808,0.01470175
3.606915347,0.014765967
3.612683382,0.01483024
3.61845492,0.014894567
3.62422997,0.014958951
3.630008539,0.015023389
3.635790635,0.015087883
3.641576267,0.015152432
3.647365442,0.015217036
3.653158168,0.015281695
3.658954453,0.01534641
3.664754303,0.01541118
3.670557727,0.015476005
3.676364732,0.015540885
3.682175326,0.015605821
3.687989515,0.015670812
3.693807307,0.015735858
3.699628709,0.015800959
3.705453729,0.015866115
3.711282374,0.015931327
3.71711465,0.015996594
3.722950564,0.016061916
3.728790124,0.016127293
3.734633336,0.016192725
3.740480207,0.016258213
3.746330745,0.016323756
3.752184954,0.016389354
3.758042843,0.016455007
3.763904418,0.016520715
3.769769686,0.016586479
3.775638652,0.016652297
3.781511324,0.016718171
3.787387707,0.0167841
3.793267809,0.016850084
3.799151635,0.016916123
3.805039192,0.016982218
3.810930486,0.017048367
3.816825523,0.017114572
3.82272431,0.017180832
3.828626852,0.017247147
3.834533155,0.017313517
3.840443226,0.017379943
3.84635707,0.017446423
3.852274693,0.017512959
3.858196102,0.01757955
3.864121301,0.017646196
3.870050298,0.017712897
3.875983097,0.017779654
3.881919704,0.017846465
3.887860126,0.017913332
3.893804367,0.017980254
3.899752433,0.018047231
3.90570433,0.018114263
3.911660063,0.018181351
3.917619639,0.018248494
3.923583061,0.018315691
3.929550336,0.018382945
3.93552147,0.018450253
3.941496466,0.018517616
3.947475332,0.018585035
3.953458071,0.018652509
3.95944469,0.018720038
3.965435194,0.018787622
3.971429587,0.018855262
3.977427875,0.018922957
3.983430063,0.018990707
3.989436156,0.019058512
3.995446159,0.019126373
4.001460077,0.019194288
4.007477916,0.01926226
4.013499679,0.019330286
4.019525373,0.019398367
4.025555002,0.019466504
4.03158857,0.019534696
4.037626084,0.019602944
4.043667546,0.019671246
4.049712964,0.019739604
4.05576234,0.019808018
4.06181568,0.019876486
4.067872989,0.01994501
4.073934271,0.020013589
4.079999531,0.020082224
4.086068774,0.020150914
4.092142004,0.020219659
4.098219225,0.02028846
4.104300443,0.020357316
4.110385662,0.020426227
4.116474887,0.020495193
4.122568121,0.020564216
4.128665369,0.020633293
4.134766637,0.020702426
4.140871927,0.020771614
4.146981246,0.020840858
4.153094596,0.020910157
4.159211983,0.020979511
4.16533341,0.021048921
4.171458882,0.021118387
4.177588404,0.021187907
4.183721979,0.021257484
4.189859612,0.021327115
4.196001307,0.021396803
4.202147068,0.021466545
4.2082969,0.021536344
4.214450806,0.021606197
4.220608791,0.021676107
4.226770858,0.021746071
4.232937013,0.021816092
4.239107258,0.021886167
4.245281599,0.021956299
4.251460039,0.022026486
4.257642581,0.022096728
4.263829231,0.022167026
4.270019993,0.02223738
4.276214869,0.022307789
4.282413864,0.022378254
4.288616982,0.022448775
4.294824227,0.022519351
4.301035603,0.022589983
4.307251114,0.02266067
4.313470763,0.022731413
4.319694554,0.022802212
4.325922492,0.022873067
4.332154579,0.022943977
4.338390821,0.023014943
4.34463122,0.023085964
4.35087578,0.023157042
4.357124506,0.023228175
4.3633774,0.023299364
4.369634467,0.023370608
4.37589571,0.023441909
4.382161134,0.023513265
4.38843074,0.023584677
4.394704534,0.023656144
4.400982519,0.023727668
4.407264699,0.023799247
4.413551076,0.023870883
4.419841656,0.023942574
4.42613644,0.024014321
4.432435434,0.024086123
4.43873864,0.024157982
4.445046062,0.024229897
4.451357703,0.024301867
4.457673568,0.024373894
4.463993659,0.024445976
4.47031798,0.024518114
4.476646535,0.024590309
4.482979327,0.024662559
4.489316359,0.024734865
4.495657635,0.024807227
4.502003158,0.024879646
4.508352932,0.02495212
4.508974008,0.024959209
4.508974008,0.024959209
