Voltage(V),Current(A)
-0.704841592,-0.00435456
-0.704017504,-0.00430129
-0.703188879,-0.004247984
-0.702355616,-0.004194642
-0.701517608,-0.004141265
-0.700674747,-0.004087852
-0.699826918,-0.004034404
-0.698974002,-0.003980922
-0.698115877,-0.003927407
-0.697252414,-0.003873858
-0.69638348,-0.003820277
-0.695508935,-0.003766664
-0.694628635,-0.00371302
-0.693742428,-0.003659345
-0.692850157,-0.00360564
-0.691951657,-0.003551906
-0.691046757,-0.003498144
-0.690135276,-0.003444354
-0.689217027,-0.003390537
-0.688291812,-0.003336694
-0.687359426,-0.003282826
-0.686419653,-0.003228933
-0.685472266,-0.003175018
-0.684517027,-0.003121081
-0.683553687,-0.003067122
-0.682581983,-0.003013144
-0.681601638,-0.002959148
-0.680612363,-0.002905134
-0.679613849,-0.002851104
-0.678605774,-0.002797059
-0.677587797,-0.002743002
-0.676559555,-0.002688933
-0.675520669,-0.002634855
-0.674470732,-0.002580769
-0.673409316,-0.002526677
-0.672335967,-0.002472581
-0.6712502,-0.002418483
-0.670151502,-0.002364386
-0.669039324,-0.002310293
-0.667913083,-0.002256204
-0.666772154,-0.002202125
-0.66561587,-0.002148057
-0.664443516,-0.002094003
-0.663254325,-0.002039968
-0.662047475,-0.001985955
-0.660822078,-0.001931968
-0.65957718,-0.00187801
-0.658311749,-0.001824088
-0.657024669,-0.001770206
-0.655714729,-0.001716369
-0.654380617,-0.001662583
-0.6530209,-0.001608856
-0.651634018,-0.001555193
-0.650218263,-0.001501603
-0.648771763,-0.001448093
-0.647292459,-0.001394675
-0.645778082,-0.001341357
-0.644226122,-0.001288151
-0.642633796,-0.00123507
-0.640998005,-0.001182127
-0.63931529,-0.001129339
-0.637581771,-0.001076724
-0.635793083,-0.0010243
-0.634940192,-1.00E-03
-0.633194351,-9.51E-04
-0.631252707,-9.00E-04
-0.629236242,-8.48E-04
-0.627137227,-7.97E-04
-0.624946733,-7.46E-04
-0.622654391,-6.95E-04
-0.620248083,-6.45E-04
-0.617713561,-5.96E-04
-0.615033954,-5.47E-04
-0.612189154,-4.99E-04
-0.609155026,-4.51E-04
-0.605902407,-4.05E-04
-0.602395841,-3.59E-04
-0.598591993,-3.15E-04
-0.594437753,-2.73E-04
-0.589868069,-2.32E-04
-0.584803838,-1.94E-04
-0.57915059,-1.58E-04
-0.572799562,-1.25E-04
-0.565633954,-9.56E-05
-0.55754396,-7.06E-05
-0.548452426,-5.00E-05
-0.53834566,-3.40E-05
-0.527293158,-2.23E-05
-0.515438698,-1.41E-05
-0.502963519,-8.75E-06
-0.500032377,-7.81E-06
-0.500000208,-7.80E-06
-0.499999996,-7.80E-06
-0.499999572,-7.80E-06
-0.499998725,-7.80E-06
-0.49999703,-7.80E-06
-0.49999364,-7.80E-06
-0.499986861,-7.80E-06
-0.499973302,-7.80E-06
-0.499946184,-7.79E-06
-0.499891941,-7.77E-06
-0.499783435,-7.74E-06
-0.499566339,-7.67E-06
-0.499131816,-7.55E-06
-0.498261464,-7.30E-06
-0.4965157,-6.82E-06
-0.4930052,-5.96E-06
-0.485917704,-4.53E-06
-0.472731948,-2.72E-06
-0.459376951,-1.63E-06
-0.445912585,-9.66E-07
-0.43237676,-5.72E-07
-0.418792848,-3.38E-07
-0.405175015,-1.99E-07
-0.391531766,-1.17E-07
-0.377868171,-6.90E-08
-0.364187239,-4.04E-08
-0.350490752,-2.35E-08
-0.336779761,-1.36E-08
-0.323054886,-7.75E-09
-0.309316489,-4.31E-09
-0.295564781,-2.30E-09
-0.281799886,-1.11E-09
-0.268021871,-4.24E-10
-0.254230777,-2.14E-11
-0.240426622,2.11E-10
-0.226609417,3.44E-10
-0.212779164,4.19E-10
-0.198935862,4.60E-10
-0.185079508,4.80E-10
-0.171210098,4.90E-10
-0.157327627,4.92E-10
-0.143432089,4.91E-10
-0.129523478,4.88E-10
-0.11560179,4.84E-10
-0.101667016,4.78E-10
-0.087719153,4.73E-10
-0.073758192,4.67E-10
-0.059784129,4.62E-10
-0.045796957,4.56E-10
-0.031796671,4.52E-10
-0.017783263,4.46E-10
-0.003756727,4.42E-10
0.010282941,4.36E-10
0.02433575,4.32E-10
0.038401704,4.27E-10
0.05248081,4.23E-10
0.066573074,4.18E-10
0.080678501,4.14E-10
0.0947971,4.10E-10
0.108928875,4.06E-10
0.123073832,4.02E-10
0.137231978,3.98E-10
0.151403319,3.94E-10
0.165587861,3.91E-10
0.179785611,3.87E-10
0.193996573,3.84E-10
0.208220756,3.80E-10
0.222458163,3.77E-10
0.236708803,3.74E-10
0.25097268,3.71E-10
0.265249802,3.67E-10
0.279540174,3.65E-10
0.293843802,3.61E-10
0.308160692,3.59E-10
0.322490852,3.56E-10
0.336834286,3.53E-10
0.351191001,3.50E-10
0.365561003,3.48E-10
0.379944298,3.45E-10
0.394340893,3.43E-10
0.408750793,3.40E-10
0.423174005,3.38E-10
0.437610535,3.35E-10
0.452060388,3.33E-10
0.466523572,3.30E-10
0.481000092,3.28E-10
0.495489955,3.26E-10
0.509993166,3.24E-10
0.524509731,3.21E-10
0.539039658,3.19E-10
0.553582952,3.17E-10
0.568139618,3.15E-10
0.582709664,3.13E-10
0.597293096,3.11E-10
0.611889919,3.09E-10
0.626500139,3.07E-10
0.641123764,3.05E-10
0.655760798,3.04E-10
0.670411249,3.01E-10
0.685075122,3.00E-10
0.699752424,2.98E-10
0.71444316,2.96E-10
0.729147337,2.94E-10
0.74386496,2.93E-10
0.758596037,2.91E-10
0.773340573,2.89E-10
0.788098574,2.87E-10
0.802870047,2.86E-10
0.817654997,2.84E-10
0.832453431,2.83E-10
0.847265355,2.81E-10
0.862090775,2.80E-10
0.876929698,2.78E-10
0.891782128,2.77E-10
0.906648073,2.75E-10
0.921527539,2.74E-10
0.936420531,2.72E-10
0.951327057,2.71E-10
0.966247121,2.69E-10
0.981180731,2.69E-10
0.996127892,2.67E-10
1.011088611,2.66E-10
1.026062893,2.64E-10
1.041050745,2.63E-10
1.056052173,2.61E-10
1.071067183,2.61E-10
1.086095781,2.59E-10
1.101137974,2.58E-10
1.116193767,2.56E-10
1.131263167,2.56E-10
1.14634618,2.54E-10
1.161442812,2.53E-10
1.176553069,2.52E-10
1.191676957,2.51E-10
1.206814482,2.49E-10
1.221965651,2.49E-10
1.23713047,2.47E-10
1.252308945,2.47E-10
1.267501081,2.45E-10
1.282706886,2.44E-10
1.297926365,2.43E-10
1.313159524,2.42E-10
1.328406371,2.41E-10
1.343666909,2.40E-10
1.358941147,2.39E-10
1.374229089,2.38E-10
1.389530743,2.37E-10
1.404846114,2.36E-10
1.420175209,2.35E-10
1.435518033,2.34E-10
1.450874593,2.33E-10
1.466244895,2.32E-10
1.481628944,2.31E-10
1.497026748,2.31E-10
1.512438313,2.29E-10
1.527863643,2.29E-10
1.543302747,2.27E-10
1.558755629,2.27E-10
1.574222296,2.26E-10
1.589702754,2.25E-10
1.605197009,2.24E-10
1.620705068,2.24E-10
1.636226936,2.22E-10
1.65176262,2.22E-10
1.667312125,2.21E-10
1.682875459,2.20E-10
1.698452626,2.19E-10
1.714043634,2.19E-10
1.729648488,2.17E-10
1.745267195,2.17E-10
1.76089976,2.16E-10
1.77654619,2.15E-10
1.792206491,2.14E-10
1.807880669,2.14E-10
1.82356873,2.13E-10
1.839270681,2.12E-10
1.854986527,2.11E-10
1.870716275,2.11E-10
1.886459931,2.10E-10
1.902217501,2.09E-10
1.917988991,2.08E-10
1.933774407,2.08E-10
1.949573755,2.07E-10
1.965387042,2.07E-10
1.981214274,2.06E-10
1.997055457,2.05E-10
2.012910596,2.04E-10
2.028779699,2.04E-10
2.044662771,2.03E-10
2.060559818,2.03E-10
2.076470847,2.03E-10
2.092395863,2.04E-10
2.108334873,2.05E-10
2.124287883,2.10E-10
2.140254898,2.17E-10
2.156235923,2.33E-10
2.172230965,2.61E-10
2.188240025,3.15E-10
2.204263105,4.14E-10
2.220300204,6.01E-10
2.23635131,9.47E-10
2.2524164,1.59E-09
2.268495422,2.80E-09
2.284588275,5.05E-09
2.300694769,9.24E-09
2.316814537,1.71E-08
2.332946893,3.17E-08
2.349090545,5.90E-08
2.365243078,1.10E-07
2.381399976,2.05E-07
2.39755282,3.83E-07
2.413685988,7.14E-07
2.429770745,1.33E-06
2.445755102,2.47E-06
2.461547792,4.54E-06
2.476997041,8.23E-06
2.491872977,1.46E-05
2.505876888,2.50E-05
2.518703561,4.08E-05
2.53014243,6.30E-05
2.540146056,9.18E-05
2.548814801,1.27E-04
2.556328565,1.67E-04
2.562883389,2.12E-04
2.568656729,2.60E-04
2.573796002,3.11E-04
2.578418943,3.65E-04
2.582618158,4.20E-04
2.586466302,4.77E-04
2.590020621,5.36E-04
2.593326565,5.96E-04
2.596420551,6.57E-04
2.599332047,7.19E-04
2.602085129,7.81E-04
2.604699659,8.45E-04
2.607192166,9.08E-04
2.609576522,9.73E-04
2.611864468,0.001037769
2.614066007,0.001103168
2.616189726,0.001168986
2.618243041,0.001235189
2.620232394,0.001301748
2.622163417,0.001368636
2.624041053,0.001435833
2.625869667,0.001503317
2.627653125,0.001571072
2.629394872,0.001639081
2.631097985,0.001707331
2.632765226,0.00177581
2.634399081,0.001844505
2.636001794,0.001913407
2.637575399,0.001982507
2.639121745,0.002051795
2.640642517,0.002121266
2.642139252,0.002190911
2.643613361,0.002260724
2.645066136,0.0023307
2.646498768,0.002400832
2.647912355,0.002471117
2.64930791,0.002541549
2.650686372,0.002612124
2.652048611,0.002682838
2.653395437,0.002753689
2.654727602,0.002824671
2.656045807,0.002895782
2.657350706,0.00296702
2.658642913,0.003038381
2.659923001,0.003109863
2.661191506,0.003181463
2.662448933,0.003253179
2.663695757,0.003325009
2.664932423,0.003396951
2.666159352,0.003469004
2.667376941,0.003541164
2.668585563,0.003613431
2.669785573,0.003685804
2.670977305,0.00375828
2.672161076,0.003830858
2.673337188,0.003903537
2.674505925,0.003976315
2.675667558,0.004049192
2.676822344,0.004122166
2.677970529,0.004195236
2.679112346,0.004268402
2.680248016,0.004341661
2.681377752,0.004415014
2.682501755,0.004488458
2.683620219,0.004561995
2.684733328,0.004635622
2.685841258,0.004709338
2.686944177,0.004783144
2.688042248,0.004857039
2.689135625,0.004931021
2.690224457,0.00500509
2.691308884,0.005079246
2.692389044,0.005153487
2.693465069,0.005227814
2.694537082,0.005302226
2.695605207,0.005376721
2.696669558,0.005451301
2.697730248,0.005525964
2.698787384,0.00560071
2.699841071,0.005675538
2.700891408,0.005750448
2.701938491,0.005825439
2.702982414,0.005900512
2.704023266,0.005975665
2.705061133,0.006050899
2.7060961,0.006126213
2.707128246,0.006201606
2.70815765,0.006277079
2.709184386,0.006352631
2.710208529,0.006428262
2.711230149,0.006503971
2.712249313,0.006579758
2.713266087,0.006655623
2.714280537,0.006731566
2.715292723,0.006807586
2.716302706,0.006883684
2.717310544,0.006959858
2.718316293,0.007036109
2.719320008,0.007112437
2.720321743,0.00718884
2.721321549,0.00726532
2.722319475,0.007341875
2.723315571,0.007418507
2.724309884,0.007495213
2.72530246,0.007571995
2.726293343,0.007648852
2.727282577,0.007725784
2.728270204,0.007802791
2.729256265,0.007879872
2.730240799,0.007957028
2.731223846,0.008034258
2.732205444,0.008111562
2.73318563,0.008188941
2.734164438,0.008266393
2.735141905,0.008343919
2.736118064,0.008421518
2.737092949,0.008499192
2.738066591,0.008576938
2.739039023,0.008654758
2.740010275,0.008732651
2.740980377,0.008810617
2.741949358,0.008888655
2.742917248,0.008966767
2.743884073,0.009044952
2.744849862,0.009123209
2.74581464,0.009201539
2.746778433,0.009279941
2.747741268,0.009358415
2.748703169,0.009436962
2.74966416,0.009515581
2.750624264,0.009594272
2.751583505,0.009673036
2.752541906,0.009751871
2.753499488,0.009830778
2.754456273,0.009909757
2.755412283,0.009988808
2.756367537,0.01006793
2.757322057,0.010147124
2.758275863,0.01022639
2.759228972,0.010305727
2.760181406,0.010385136
2.761133181,0.010464616
2.762084317,0.010544168
2.76303483,0.01062379
2.76398474,0.010703484
2.764934062,0.010783249
2.765882814,0.010863086
2.766831012,0.010942993
2.767778673,0.011022972
2.768725811,0.011103021
2.769672442,0.011183141
2.770618583,0.011263333
2.771564246,0.011343595
2.772509448,0.011423928
2.773454202,0.011504332
2.774398523,0.011584807
2.775342425,0.011665352
2.77628592,0.011745968
2.777229022,0.011826655
2.778171745,0.011907412
2.7791141,0.01198824
2.780056101,0.012069139
2.780997761,0.012150108
2.78193909,0.012231148
2.782880101,0.012312258
2.783820806,0.012393439
2.784761216,0.01247469
2.785701342,0.012556012
2.786641197,0.012637404
2.787580789,0.012718866
2.788520131,0.012800399
2.789459232,0.012882002
2.790398104,0.012963675
2.791336756,0.013045419
2.792275198,0.013127233
2.79321344,0.013209117
2.794151492,0.013291072
2.795089363,0.013373096
2.796027063,0.013455191
2.796964601,0.013537357
2.797901985,0.013619592
2.798839226,0.013701898
2.799776331,0.013784273
2.80071331,0.013866719
2.80165017,0.013949235
2.80258692,0.014031822
2.803523569,0.014114478
2.804460125,0.014197204
2.805396594,0.014280001
2.806332986,0.014362868
2.807269309,0.014445804
2.808205569,0.014528811
2.809141774,0.014611888
2.810077931,0.014695035
2.811014049,0.014778252
2.811950134,0.01486154
2.812886193,0.014944897
2.813822232,0.015028324
2.81475826,0.015111822
2.815694283,0.015195389
2.816630307,0.015279027
2.817566339,0.015362734
2.818502386,0.015446512
2.819438453,0.015530359
2.820374548,0.015614277
2.821310676,0.015698265
2.822246843,0.015782323
2.823183056,0.01586645
2.824119321,0.015950648
2.825055643,0.016034916
2.825992028,0.016119254
2.826928482,0.016203662
2.82786501,0.016288141
2.828801619,0.016372689
2.829738313,0.016457307
2.830675098,0.016541995
2.83161198,0.016626754
2.832548963,0.016711582
2.833486053,0.016796481
2.834423255,0.016881449
2.835360574,0.016966488
2.836298014,0.017051597
2.837235582,0.017136776
2.838173282,0.017222025
2.839111118,0.017307344
2.840049096,0.017392733
2.84098722,0.017478192
2.841925495,0.017563722
2.842863925,0.017649322
2.843802515,0.017734991
2.844741269,0.017820731
2.845680192,0.017906541
2.846619288,0.017992422
2.847558561,0.018078372
2.848498016,0.018164393
2.849437657,0.018250483
2.850377488,0.018336644
2.851317513,0.018422876
2.852257736,0.018509177
2.853198161,0.018595549
2.854138793,0.018681991
2.855079634,0.018768503
2.856020689,0.018855085
2.856961963,0.018941738
2.857903457,0.019028461
2.858845177,0.019115254
2.859787126,0.019202118
2.860729307,0.019289052
2.861671725,0.019376056
2.862614383,0.019463131
2.863557283,0.019550276
2.864500431,0.019637491
2.865443829,0.019724777
2.86638748,0.019812133
2.867331389,0.019899559
2.868275558,0.019987056
2.869219991,0.020074623
2.87016469,0.020162261
2.87110966,0.020249969
2.872054904,0.020337748
2.873000424,0.020425597
2.873946223,0.020513517
2.874892306,0.020601507
2.875838674,0.020689568
2.876785331,0.020777699
2.87773228,0.020865901
2.878679524,0.020954173
2.879627066,0.021042516
2.880574909,0.021130929
2.881523055,0.021219413
2.882471508,0.021307968
2.88342027,0.021396594
2.884369344,0.02148529
2.885318733,0.021574056
2.88626844,0.021662894
2.887218467,0.021751802
2.888168816,0.02184078
2.889119492,0.02192983
2.890070496,0.02201895
2.891021831,0.022108141
2.891973499,0.022197403
2.892925504,0.022286736
2.893877847,0.022376139
2.894830531,0.022465613
2.895783559,0.022555159
2.896736932,0.022644775
2.897690655,0.022734461
2.898644728,0.022824219
2.899599154,0.022914048
2.900553936,0.023003947
2.901509077,0.023093918
2.902464577,0.023183959
2.90342044,0.023274072
2.904376669,0.023364255
2.905333264,0.02345451
2.906290229,0.023544835
2.907247565,0.023635232
2.908205276,0.0237257
2.909163362,0.023816238
2.910121827,0.023906848
2.911080672,0.023997529
2.9120399,0.024088281
2.912999512,0.024179105
2.913959511,0.024269999
2.914919899,0.024360965
2.915880677,0.024452002
2.916841849,0.02454311
2.917803415,0.024634289
2.918765378,0.02472554
2.91972774,0.024816862
2.920690504,0.024908255
2.921653669,0.02499972
2.92261724,0.025091256
2.923581217,0.025182863
2.924545603,0.025274542
2.925510399,0.025366292
2.926475608,0.025458114
2.92744123,0.025550007
2.928407269,0.025641971
2.929373726,0.025734007
2.930340602,0.025826114
2.9313079,0.025918293
2.932275621,0.026010544
2.933243767,0.026102866
2.93421234,0.02619526
2.935181341,0.026287725
2.936150772,0.026380262
2.937120636,0.02647287
2.938090933,0.026565551
2.939061665,0.026658303
2.940032835,0.026751126
2.941004443,0.026844021
2.941976492,0.026936989
2.942948982,0.027030027
2.943921916,0.027123138
2.944895295,0.027216321
2.945869121,0.027309575
2.946843396,0.027402901
2.94781812,0.027496299
2.948793296,0.027589769
2.949768925,0.027683311
2.950745008,0.027776924
2.951721548,0.02787061
2.952698545,0.027964368
2.953676002,0.028058197
2.954653919,0.028152099
2.955632298,0.028246073
2.956611141,0.028340119
2.957590449,0.028434236
2.958570224,0.028528426
2.959550466,0.028622689
2.960531178,0.028717023
2.961512361,0.028811429
2.962494016,0.028905908
2.963476145,0.029000459
2.964458749,0.029095082
2.965441829,0.029189777
2.966425387,0.029284545
2.967409424,0.029379384
2.968393942,0.029474297
2.969378942,0.029569281
2.970364424,0.029664338
2.971350392,0.029759467
2.972336845,0.029854669
2.973323785,0.029949943
2.974311214,0.03004529
2.975299133,0.030140709
2.976287543,0.0302362
2.977276445,0.030331764
2.978265841,0.030427401
2.979255731,0.03052311
2.980246118,0.030618892
2.981237002,0.030714746
2.982228384,0.030810673
2.983220267,0.030906673
2.98421265,0.031002745
2.985205536,0.03109889
2.986198925,0.031195108
2.987192819,0.031291398
2.988187219,0.031387761
2.989182126,0.031484197
2.990177541,0.031580706
2.991173465,0.031677288
2.9921699,0.031773942
2.992955896,0.0318502
2.992955896,0.0318502
