Voltage(V),Current(A)
-1.775949986,-1.80E-06
-1.763524022,-1.78E-06
-1.751085544,-1.77E-06
-1.738634546,-1.76E-06
-1.726171023,-1.75E-06
-1.713694966,-1.73E-06
-1.701206372,-1.72E-06
-1.688705232,-1.71E-06
-1.67619154,-1.70E-06
-1.663665291,-1.68E-06
-1.651126479,-1.67E-06
-1.638575095,-1.66E-06
-1.626011136,-1.65E-06
-1.613434593,-1.63E-06
-1.600845462,-1.62E-06
-1.588243735,-1.61E-06
-1.575629406,-1.59E-06
-1.563002469,-1.58E-06
-1.550362918,-1.57E-06
-1.537710746,-1.56E-06
-1.525045948,-1.54E-06
-1.512368516,-1.53E-06
-1.499678444,-1.52E-06
-1.486975727,-1.51E-06
-1.474260358,-1.49E-06
-1.46153233,-1.48E-06
-1.448791638,-1.47E-06
-1.436038274,-1.46E-06
-1.423272233,-1.44E-06
-1.410493509,-1.43E-06
-1.397702095,-1.42E-06
-1.384897985,-1.40E-06
-1.372081172,-1.39E-06
-1.35925165,-1.38E-06
-1.346409413,-1.37E-06
-1.333554455,-1.35E-06
-1.320686769,-1.34E-06
-1.307806349,-1.33E-06
-1.294913189,-1.31E-06
-1.282007283,-1.30E-06
-1.269088623,-1.29E-06
-1.256157204,-1.28E-06
-1.24321302,-1.26E-06
-1.230256064,-1.25E-06
-1.21728633,-1.24E-06
-1.204303812,-1.22E-06
-1.191308503,-1.21E-06
-1.178300397,-1.20E-06
-1.165279488,-1.18E-06
-1.152245769,-1.17E-06
-1.139199234,-1.16E-06
-1.126139878,-1.15E-06
-1.113067692,-1.13E-06
-1.099982672,-1.12E-06
-1.086884811,-1.11E-06
-1.073774103,-1.09E-06
-1.060650541,-1.08E-06
-1.047514119,-1.07E-06
-1.034364831,-1.05E-06
-1.02120267,-1.04E-06
-1.008027631,-1.03E-06
-0.994839706,-1.01E-06
-0.98163889,-1.00E-06
-0.968425176,-9.88E-07
-0.955198559,-9.74E-07
-0.94195903,-9.61E-07
-0.928706586,-9.48E-07
-0.915441218,-9.35E-07
-0.902162921,-9.21E-07
-0.888871689,-9.08E-07
-0.875567515,-8.95E-07
-0.862250393,-8.82E-07
-0.848920316,-8.68E-07
-0.835577279,-8.55E-07
-0.822221274,-8.41E-07
-0.808852297,-8.28E-07
-0.795470339,-8.15E-07
-0.782075396,-8.01E-07
-0.768667461,-7.88E-07
-0.755246527,-7.74E-07
-0.741812589,-7.61E-07
-0.728365639,-7.48E-07
-0.714905672,-7.34E-07
-0.701432681,-7.21E-07
-0.687946661,-7.07E-07
-0.674447604,-6.94E-07
-0.660935504,-6.80E-07
-0.647410356,-6.67E-07
-0.633872152,-6.53E-07
-0.620320888,-6.40E-07
-0.606756555,-6.26E-07
-0.593179148,-6.12E-07
-0.579588661,-5.99E-07
-0.565985087,-5.85E-07
-0.55236842,-5.72E-07
-0.538738654,-5.58E-07
-0.525095783,-5.44E-07
-0.5114398,-5.31E-07
-0.499999996,-5.19E-07
-0.48632098,-5.06E-07
-0.472628837,-4.92E-07
-0.458923561,-4.78E-07
-0.445205144,-4.64E-07
-0.43147358,-4.51E-07
-0.417728864,-4.37E-07
-0.403970988,-4.23E-07
-0.390199948,-4.09E-07
-0.376415735,-3.96E-07
-0.362618345,-3.82E-07
-0.348807771,-3.68E-07
-0.334984006,-3.54E-07
-0.321147045,-3.40E-07
-0.30729688,-3.27E-07
-0.293433507,-3.13E-07
-0.279556919,-2.99E-07
-0.26566711,-2.85E-07
-0.251764074,-2.71E-07
-0.237847805,-2.57E-07
-0.223918298,-2.43E-07
-0.209975546,-2.29E-07
-0.196019546,-2.15E-07
-0.182050292,-2.01E-07
-0.168067779,-1.87E-07
-0.154072006,-1.73E-07
-0.140062968,-1.58E-07
-0.126040664,-1.44E-07
-0.112005096,-1.29E-07
-0.097956265,-1.15E-07
-0.083894179,-9.98E-08
-0.069818846,-8.46E-08
-0.055730282,-6.90E-08
-0.041628512,-5.28E-08
-0.027513569,-3.59E-08
-0.0133855,-1.81E-08
7.56E-04,1.06E-09
0.014909725,2.20E-08
0.029076663,4.52E-08
0.043256272,7.16E-08
0.057448318,1.02E-07
0.071652484,1.39E-07
0.08586834,1.83E-07
0.100095306,2.37E-07
0.114332594,3.05E-07
0.128579143,3.92E-07
0.142833517,5.05E-07
0.157093782,6.52E-07
0.171357332,8.45E-07
0.185620663,1.10E-06
0.199879067,1.44E-06
0.214126242,1.89E-06
0.228353778,2.49E-06
0.242550502,3.29E-06
0.256701665,4.36E-06
0.270787968,5.79E-06
0.284784431,7.68E-06
0.298659213,1.02E-05
0.312372511,1.35E-05
0.325875838,1.78E-05
0.339112036,2.34E-05
0.352016499,3.06E-05
0.364519957,3.96E-05
0.376552891,5.09E-05
0.388051138,6.46E-05
0.398961686,8.11E-05
0.409247383,1.00E-04
0.418889472,1.23E-04
0.427887568,1.48E-04
0.436257389,1.76E-04
0.444027117,2.08E-04
0.45123335,2.41E-04
0.457917348,2.77E-04
0.464122023,3.16E-04
0.469889735,3.56E-04
0.475260869,3.98E-04
0.480273001,4.42E-04
0.484960522,4.88E-04
0.489354542,5.35E-04
0.493482995,5.83E-04
0.497370836,6.32E-04
0.501040298,6.83E-04
0.504511158,7.34E-04
0.507801008,7.86E-04
0.5109255,8.39E-04
0.513898577,8.93E-04
0.516732678,9.47E-04
0.519438923,0.001002599
0.522027267,0.001058325
0.524506648,0.001114608
0.526885104,0.001171412
0.529169882,0.001228703
0.53136753,0.001286454
0.533483979,0.001344635
0.535524613,0.001403224
0.537494328,0.001462197
0.53939759,0.001521535
0.541238477,0.001581218
0.543020724,0.001641231
0.544747755,0.001701557
0.546422719,0.001762182
0.548048515,0.001823093
0.549627816,0.001884278
0.551163094,0.001945726
0.552656635,0.002007426
0.554110561,0.002069369
0.555526839,0.002131545
0.556907303,0.002193947
0.558253656,0.002256567
0.559567491,0.002319397
0.560850294,0.002382432
0.562103454,0.002445663
0.563328272,0.002509087
0.564525969,0.002572696
0.565697691,0.002636487
0.566844513,0.002700453
0.56796745,0.002764591
0.569067455,0.002828897
0.570145427,0.002893365
0.571202216,0.002957993
0.572238625,0.003022776
0.573255411,0.003087712
0.574253293,0.003152797
0.575232952,0.003218028
0.576195032,0.003283402
0.577140147,0.003348916
0.578068877,0.003414568
0.578981775,0.003480355
0.579879369,0.003546275
0.580762157,0.003612325
0.581630618,0.003678504
0.582485206,0.00374481
0.583326356,0.00381124
0.584154482,0.003877793
0.584969979,0.003944466
0.585773226,0.004011259
0.586564586,0.004078169
0.587344403,0.004145195
0.588113012,0.004212336
0.588870729,0.00427959
0.589617859,0.004346956
0.590354695,0.004414432
0.591081518,0.004482017
0.591798597,0.00454971
0.592506191,0.00461751
0.593204549,0.004685416
0.593893911,0.004753427
0.594574507,0.004821541
0.59524656,0.004889758
0.595910282,0.004958077
0.596565879,0.005026497
0.597213551,0.005095016
0.597853488,0.005163635
0.598485875,0.005232352
0.59911089,0.005301167
0.599728705,0.005370078
0.600339487,0.005439085
0.600943395,0.005508188
0.601540586,0.005577386
0.602131209,0.005646677
0.602715409,0.005716062
0.603293328,0.00578554
0.6038651,0.00585511
0.604430857,0.005924771
0.604990728,0.005994524
0.605544835,0.006064367
0.606093298,0.0061343
0.606636234,0.006204323
0.607173755,0.006274435
0.60770597,0.006344635
0.608232985,0.006414924
0.608754903,0.0064853
0.609271825,0.006555764
0.609783847,0.006626314
0.610291063,0.006696951
0.610793565,0.006767673
0.611291442,0.006838482
0.611784781,0.006909376
0.612273665,0.006980355
0.612758177,0.007051418
0.613238396,0.007122566
0.6137144,0.007193798
0.614186265,0.007265113
0.614654063,0.007336512
0.615117866,0.007407993
0.615577745,0.007479558
0.616033766,0.007551205
0.616485997,0.007622934
0.616934502,0.007694745
0.617379342,0.007766638
0.617820581,0.007838612
0.618258278,0.007910668
0.61869249,0.007982804
0.619123276,0.008055021
0.61955069,0.008127319
0.619974787,0.008199697
0.62039562,0.008272155
0.62081324,0.008344693
0.621227698,0.008417311
0.621639043,0.008490008
0.622047324,0.008562784
0.622452587,0.008635639
0.622854879,0.008708574
0.623254245,0.008781587
0.623650727,0.008854678
0.624044371,0.008927848
0.624435217,0.009001097
0.624823306,0.009074423
0.62520868,0.009147827
0.625591376,0.009221309
0.625971435,0.009294869
0.626348893,0.009368506
0.626723787,0.009442221
0.627096154,0.009516013
0.627466029,0.009589881
0.627833447,0.009663827
0.628198441,0.00973785
0.628561045,0.009811949
0.628921291,0.009886125
0.629279211,0.009960377
0.629634837,0.010034706
0.629988199,0.010109111
0.630339327,0.010183592
0.63068825,0.010258149
0.631034999,0.010332782
0.6313796,0.010407491
0.631722082,0.010482276
0.632062471,0.010557136
0.632400795,0.010632072
0.63273708,0.010707083
0.633071351,0.01078217
0.633403635,0.010857332
0.633733954,0.010932569
0.634062335,0.011007881
0.6343888,0.011083268
0.634713373,0.01115873
0.635036077,0.011234267
0.635356935,0.011309879
0.635675969,0.011385566
0.635993201,0.011461327
0.636308652,0.011537163
0.636622343,0.011613073
0.636934294,0.011689058
0.637244527,0.011765117
0.637553061,0.011841251
0.637859916,0.011917459
0.63816511,0.011993741
0.638468663,0.012070097
0.638770594,0.012146527
0.63907092,0.012223031
0.639369661,0.01229961
0.639666832,0.012376262
0.639962453,0.012452988
0.64025654,0.012529788
0.640549109,0.012606662
0.640840178,0.01268361
0.641129763,0.012760631
0.641417879,0.012837726
0.641704543,0.012914894
0.64198977,0.012992136
0.642273575,0.013069452
0.642555973,0.013146841
0.64283698,0.013224304
0.643116609,0.01330184
0.643394876,0.013379449
0.643671793,0.013457132
0.643947376,0.013534888
0.644221637,0.013612717
0.644494591,0.01369062
0.64476625,0.013768596
0.645036628,0.013846644
0.645305737,0.013924767
0.64557359,0.014002962
0.6458402,0.01408123
0.646105579,0.014159571
0.646369739,0.014237986
0.646632692,0.014316473
0.64689445,0.014395034
0.647155024,0.014473667
0.647414427,0.014552373
0.647672668,0.014631153
0.64792976,0.014710005
0.648185712,0.01478893
0.648440537,0.014867928
0.648694245,0.014946998
0.648946845,0.015026142
0.649198349,0.015105358
0.649448767,0.015184647
0.649698109,0.015264009
0.649946384,0.015343444
0.650193603,0.015422951
0.650439775,0.015502531
0.650684909,0.015582184
0.650929016,0.015661909
0.651172104,0.015741707
0.651414182,0.015821578
0.65165526,0.015901522
0.651895346,0.015981538
0.65213445,0.016061626
0.652372579,0.016141788
0.652609743,0.016222022
0.65284595,0.016302328
0.653081207,0.016382707
0.653315524,0.016463159
0.653548909,0.016543683
0.653781369,0.01662428
0.654012913,0.016704949
0.654243548,0.016785691
0.654473281,0.016866505
0.654702122,0.016947392
0.654930076,0.017028352
0.655157152,0.017109384
0.655383357,0.017190488
0.655608697,0.017271665
0.655833181,0.017352915
0.656056816,0.017434237
0.656279607,0.017515632
0.656501563,0.017597099
0.656722689,0.017678638
0.656942994,0.01776025
0.657162482,0.017841935
0.657381162,0.017923692
0.657599038,0.018005521
0.657816119,0.018087423
0.658032409,0.018169398
0.658247916,0.018251445
0.658462645,0.018333565
0.658676603,0.018415757
0.658889796,0.018498021
0.659102229,0.018580358
0.659313908,0.018662767
0.65952484,0.018745249
0.65973503,0.018827804
0.659944484,0.018910431
0.660153207,0.01899313
0.660361205,0.019075903
0.660568484,0.019158747
0.660775048,0.019241664
0.660980904,0.019324654
0.661186056,0.019407716
0.66139051,0.01949085
0.661594271,0.019574058
0.661797345,0.019657337
0.661999735,0.01974069
0.662201448,0.019824114
0.662402488,0.019907612
0.66260286,0.019991182
0.662802569,0.020074824
0.66300162,0.020158539
0.663200018,0.020242327
0.663397767,0.020326187
0.663594872,0.02041012
0.663791337,0.020494126
0.663987167,0.020578204
0.664182368,0.020662355
0.664376942,0.020746578
0.664570894,0.020830874
0.66476423,0.020915243
0.664956952,0.020999684
0.665149067,0.021084198
0.665340576,0.021168785
0.665531486,0.021253444
0.6657218,0.021338176
0.665911521,0.021422981
0.666100655,0.021507859
0.666289205,0.021592809
0.666477175,0.021677832
0.666664569,0.021762927
0.666851392,0.021848096
0.667037646,0.021933337
0.667223335,0.022018651
0.667408465,0.022104038
0.667593037,0.022189498
0.667777056,0.02227503
0.667960526,0.022360635
0.668143449,0.022446314
0.668325831,0.022532065
0.668507674,0.022617888
0.668688981,0.022703785
0.668869757,0.022789755
0.669050005,0.022875797
0.669229728,0.022961913
0.669408929,0.023048101
0.669587613,0.023134362
0.669765782,0.023220697
0.669943439,0.023307104
0.670120588,0.023393584
0.670297232,0.023480138
0.670473374,0.023566764
0.670649018,0.023653463
0.670824166,0.023740235
0.670998822,0.023827081
0.671172988,0.023913999
0.671346669,0.024000991
0.671519866,0.024088055
0.671692582,0.024175193
0.671864822,0.024262404
0.672036587,0.024349688
0.672207881,0.024437045
0.672378706,0.024524476
0.672549066,0.024611979
0.672718963,0.024699556
0.672888399,0.024787206
0.673057379,0.024874929
0.673225904,0.024962726
0.673393977,0.025050596
0.673561601,0.025138539
0.673728778,0.025226555
0.673895512,0.025314645
0.674061805,0.025402808
0.674227659,0.025491044
0.674393078,0.025579354
0.674558063,0.025667737
0.674722617,0.025756194
0.674886743,0.025844724
0.675050443,0.025933327
0.67521372,0.026022004
0.675376576,0.026110755
0.675539013,0.026199579
0.675701035,0.026288476
0.675862642,0.026377447
0.676023839,0.026466491
0.676184626,0.026555609
0.676345007,0.026644801
0.676504984,0.026734066
0.676664559,0.026823405
0.676823734,0.026912818
0.676982511,0.027002304
0.677140893,0.027091864
0.677298882,0.027181497
0.677456481,0.027271204
0.67761369,0.027360985
0.677770513,0.02745084
0.677926952,0.027540768
0.678083008,0.027630771
0.678238685,0.027720847
0.678393983,0.027810997
0.678548905,0.02790122
0.678703453,0.027991518
0.67885763,0.028081889
0.679011436,0.028172335
0.679164875,0.028262854
0.679317947,0.028353447
0.679470656,0.028444115
0.679623003,0.028534856
0.679774989,0.028625671
0.679926618,0.02871656
0.68007789,0.028807523
0.680228808,0.028898561
0.680379374,0.028989672
0.680529588,0.029080858
0.680679455,0.029172117
0.680828974,0.029263451
0.680978148,0.029354859
0.681126979,0.029446341
0.681275468,0.029537898
0.681423618,0.029629528
0.681571429,0.029721233
0.681718905,0.029813012
0.681866045,0.029904865
0.682012854,0.029996793
0.682159331,0.030088795
0.682305478,0.030180871
0.682451298,0.030273022
0.682596792,0.030365247
0.682741962,0.030457547
0.682886808,0.030549921
0.683031334,0.030642369
0.68317554,0.030734892
0.683319429,0.030827489
0.683463001,0.030920161
0.683606258,0.031012907
0.683749202,0.031105728
0.683891835,0.031198624
0.684034158,0.031291594
0.684176172,0.031384639
0.684317879,0.031477758
0.684459281,0.031570953
0.684600378,0.031664221
0.684741174,0.031757565
0.684881668,0.031850983
0.685021862,0.031944476
0.685161759,0.032038044
0.685301359,0.032131687
0.685440664,0.032225404
0.685579675,0.032319196
0.685718393,0.032413063
0.685856821,0.032507006
0.685994959,0.032601022
0.686132809,0.032695114
0.686270372,0.032789281
0.68640765,0.032883523
0.686544644,0.03297784
0.686681354,0.033072232
0.686817784,0.033166699
0.686953933,0.03326124
0.687089804,0.033355858
0.687225397,0.03345055
0.687360714,0.033545317
0.687495756,0.033640159
0.687630524,0.033735077
0.687765021,0.03383007
0.687899246,0.033925138
0.688033201,0.034020281
0.688166888,0.0341155
0.688300307,0.034210794
0.68843346,0.034306163
0.688566349,0.034401608
0.688698973,0.034497128
0.688831335,0.034592723
0.688963436,0.034688394
0.689095277,0.03478414
0.689226859,0.034879962
0.689358183,0.034975859
0.689489251,0.035071831
0.689620063,0.035167879
0.68975062,0.035264003
0.689880925,0.035360202
0.690010977,0.035456477
0.690140779,0.035552828
0.690270331,0.035649254
0.690399634,0.035745756
0.690528689,0.035842333
0.690657498,0.035938987
0.690786062,0.036035716
0.690914381,0.03613252
0.691042457,0.036229401
0.691170291,0.036326357
0.691297884,0.03642339
0.691425236,0.036520498
0.69155235,0.036617682
0.691679225,0.036714941
0.691805863,0.036812277
0.691932266,0.036909689
0.692058433,0.037007177
0.692184367,0.03710474
0.692310067,0.03720238
0.692435536,0.037300096
0.692560774,0.037397888
0.692685781,0.037495756
0.69281056,0.0375937
0.692935111,0.03769172
0.693059434,0.037789817
0.693183531,0.037887989
0.693307404,0.037986238
0.693431052,0.038084563
0.693554477,0.038182965
0.693677679,0.038281442
0.69380066,0.038379996
0.69392342,0.038478627
0.694045961,0.038577333
0.694168284,0.038676117
0.694290388,0.038774976
0.694412276,0.038873912
0.694533947,0.038972925
0.694655404,0.039072013
0.694776646,0.039171179
0.694897675,0.039270421
0.695018492,0.039369739
0.695139097,0.039469135
0.695259491,0.039568606
0.695379676,0.039668155
0.695499651,0.03976778
0.695619418,0.039867482
0.695738978,0.03996726
0.695858331,0.040067115
0.695977479,0.040167047
0.696096422,0.040267056
0.696215161,0.040367142
0.696333696,0.040467304
0.696452029,0.040567543
0.696570161,0.040667859
0.696688092,0.040768252
0.696805822,0.040868722
0.696923354,0.040969269
0.697040687,0.041069893
0.697157822,0.041170594
0.697274761,0.041271372
0.697391503,0.041372227
0.697508051,0.04147316
0.697624403,0.041574169
0.697740562,0.041675255
0.697856527,0.041776419
0.697972301,0.04187766
0.698087883,0.041978978
0.698203273,0.042080373
0.698318474,0.042181845
0.698429493,0.042279866
0.698429493,0.042279866
