#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-05-09 16:12:17.141
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 0 V
#Channel 2: Range: 100 mV/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
0.017019791666666666,-0.011510615723869758,-0.13128061976272487
0.017026041666666665,-0.015150288153266748,-0.14160277076431604
0.017032291666666668,-0.019451719206190463,-0.1492611408622708
0.017038541666666667,-0.023422270947350814,-0.15492167528249823
0.017044791666666666,-0.027061943376747805,-0.15891734663795287
0.017051041666666666,-0.031032495117908156,-0.16291301799340752
0.017057291666666665,-0.034672167547305149,-0.1659097715099985
0.017063541666666668,-0.0386427192884655,-0.16923949763954405
0.017069791666666667,-0.042613271029625852,-0.17123733331727137
0.017076041666666666,-0.046583822770786203,-0.17390111422090782
0.017082291666666666,-0.049561736576656468,-0.17589894989863514
0.017088541666666665,-0.053863167629580183,-0.17723084035045336
0.017094791666666668,-0.05750284005897717,-0.17922867602818068
0.017101041666666667,-0.061473391800137528,-0.18089353909295344
0.017107291666666666,-0.064782184917771157,-0.18222542954477167
0.017113541666666666,-0.068752736658931501,-0.18355731999658989
0.017119791666666665,-0.072392409088328488,-0.18455623783545355
0.017126041666666668,-0.075701202205962118,-0.18622110090022631
0.017132291666666667,-0.080002633258885833,-0.18722001873908997
0.017138541666666667,-0.083311426376519462,-0.1885519091909082
0.017144791666666666,-0.086620219494153092,-0.18921785441681729
0.017151041666666665,-0.090259891923550079,-0.19021677225568095
0.017157291666666668,-0.093899564352947065,-0.19154866270749918
0.017163541666666667,-0.097870116094107423,-0.1922146079334083
0.017169791666666667,-0.10117890921174105,-0.19321352577227197
0.017176041666666666,-0.10448770232937468,-0.19421244361113563
0.017182291666666665,-0.1077964954470083,-0.19454541622409016
0.017188541666666668,-0.1104435299411152,-0.19521136144999929
0.017194791666666667,-0.11441408168227556,-0.19587730667590839
0.017201041666666667,-0.11772287479990919,-0.19687622451477205
0.017207291666666666,-0.12036990929401609,-0.19720919712772661
0.017213541666666665,-0.12367870241164972,-0.19787514235363571
0.017219791666666668,-0.12665661621751997,-0.19887406019249937
0.017226041666666667,-0.12963453002339023,-0.19920703280545393
0.017232291666666667,-0.13294332314102386,-0.19987297803136303
0.017238541666666666,-0.13592123694689412,-0.20053892325727216
0.017244791666666665,-0.13856827144100103,-0.20087189587022669
0.017251041666666668,-0.14154618524687129,-0.20153784109613582
0.017257291666666667,-0.14386234042921484,-0.20187081370909035
0.017263541666666667,-0.14650937492332175,-0.20220378632204491
0.017269791666666666,-0.14981816804095538,-0.20286973154795401
0.017276041666666665,-0.15246520253506227,-0.20286973154795401
0.017282291666666668,-0.15511223702916918,-0.20353567677386314
0.017288541666666667,-0.1574283922115127,-0.20420162199977224
0.017294791666666667,-0.16007542670561961,-0.2045345946127268
0.017301041666666666,-0.16206070257619978,-0.20486756722568136
0.017307291666666665,-0.16437685775854333,-0.20486756722568136
0.017313541666666668,-0.16702389225265021,-0.20553351245159046
0.017319791666666667,-0.16900916812323041,-0.20586648506454502
0.017326041666666667,-0.17066356468204721,-0.20586648506454502
0.017332291666666666,-0.17297971986439076,-0.20686540290340868
0.017338541666666665,-0.17463411642320756,-0.20653243029045412
0.017344791666666668,-0.17661939229378776,-0.20686540290340868
0.017351041666666667,-0.17860466816436793,-0.20753134812931778
0.017357291666666667,-0.18025906472318473,-0.20753134812931778
0.017363541666666666,-0.1822443405937649,-0.20786432074227235
0.017369791666666665,-0.18356785784081836,-0.20753134812931778
0.017376041666666668,-0.18555313371139853,-0.20786432074227235
0.017382291666666667,-0.18621489233492527,-0.20819729335522688
0.017388541666666667,-0.1875384095819787,-0.20853026596818144
0.017394791666666666,-0.18886192682903216,-0.20853026596818144
0.017401041666666665,-0.19018544407608562,-0.20853026596818144
0.017407291666666668,-0.19150896132313908,-0.20886323858113601
0.017413541666666667,-0.19250159925842916,-0.20919621119409057
0.017419791666666667,-0.19382511650548259,-0.20919621119409057
0.017426041666666666,-0.19481775444077271,-0.20952918380704511
0.017432291666666665,-0.19547951306429942,-0.20919621119409057
0.017438541666666668,-0.19647215099958951,-0.20952918380704511
0.017444791666666667,-0.19680303031135288,-0.20952918380704511
0.017451041666666667,-0.19713390962311622,-0.20919621119409057
0.017457291666666666,-0.19812654755840631,-0.20952918380704511
0.017463541666666665,-0.19878830618193305,-0.20952918380704511
0.017469791666666668,-0.19911918549369642,-0.20952918380704511
0.017476041666666668,-0.19945006480545976,-0.20952918380704511
0.017482291666666667,-0.19945006480545976,-0.20952918380704511
0.017488541666666666,-0.19945006480545976,-0.20952918380704511
0.017494791666666665,-0.19945006480545976,-0.20952918380704511
0.017501041666666668,-0.19978094411722314,-0.20952918380704511
0.017507291666666668,-0.19978094411722314,-0.20986215641999967
0.017513541666666667,-0.19978094411722314,-0.20952918380704511
0.017519791666666666,-0.19978094411722314,-0.20952918380704511
0.017526041666666665,-0.19911918549369642,-0.20952918380704511
0.017532291666666668,-0.19878830618193305,-0.20919621119409057
0.017538541666666668,-0.19878830618193305,-0.20986215641999967
0.017544791666666667,-0.19812654755840631,-0.20919621119409057
0.017551041666666666,-0.19713390962311622,-0.20919621119409057
0.017557291666666665,-0.19746478893487959,-0.20886323858113601
0.017563541666666668,-0.19614127168782614,-0.20886323858113601
0.017569791666666668,-0.19547951306429942,-0.20853026596818144
0.017576041666666667,-0.19448687512900933,-0.20853026596818144
0.017582291666666666,-0.19349423719371925,-0.20886323858113601
0.017588541666666666,-0.19250159925842916,-0.20819729335522688
0.017594791666666668,-0.19117808201137571,-0.20786432074227235
0.017601041666666668,-0.19051632338784899,-0.20819729335522688
0.017607291666666667,-0.18886192682903216,-0.20786432074227235
0.017613541666666666,-0.1875384095819787,-0.20753134812931778
0.017619791666666666,-0.18654577164668862,-0.20753134812931778
0.017626041666666668,-0.18522225439963516,-0.20719837551636322
0.017632291666666668,-0.18323697852905499,-0.20686540290340868
0.017638541666666667,-0.18191346128200156,-0.20653243029045412
0.017644791666666666,-0.18025906472318473,-0.20653243029045412
0.017651041666666666,-0.17827378885260456,-0.20619945767749956
0.017657291666666668,-0.17661939229378776,-0.20553351245159046
0.017663541666666668,-0.17496499573497093,-0.20553351245159046
0.017669791666666667,-0.17297971986439076,-0.2052005398386359
0.017676041666666666,-0.17033268537028384,-0.20486756722568136
0.017682291666666666,-0.16900916812323041,-0.20486756722568136
0.017688541666666668,-0.1663621336291235,-0.20420162199977224
0.017694791666666668,-0.16371509913501661,-0.2038686493868177
0.017701041666666667,-0.16206070257619978,-0.20320270416090858
0.017707291666666666,-0.1594136680820929,-0.20253675893499948
0.017713541666666666,-0.15643575427622261,-0.20253675893499948
0.017719791666666665,-0.15478135771740581,-0.20187081370909035
0.017726041666666668,-0.15180344391153555,-0.20153784109613582
0.017732291666666667,-0.14948728872919201,-0.20087189587022669
0.017738541666666666,-0.14650937492332175,-0.20020595064431759
0.017744791666666666,-0.14386234042921484,-0.20020595064431759
0.017751041666666665,-0.14088442662334458,-0.19920703280545393
0.017757291666666668,-0.13856827144100103,-0.19920703280545393
0.017763541666666667,-0.13559035763513078,-0.19820811496659027
0.017769791666666666,-0.13261244382926052,-0.19754216974068117
0.017776041666666666,-0.12930365071162689,-0.19720919712772661
0.017782291666666665,-0.12665661621751997,-0.19621027928886295
0.017788541666666668,-0.12367870241164972,-0.19554433406295382
0.017794791666666667,-0.12036990929401609,-0.19487838883704472
0.017801041666666666,-0.11739199548814583,-0.19387947099818106
0.017807291666666666,-0.1140832023705122,-0.19321352577227197
0.017813541666666665,-0.11077440925287857,-0.19254758054636284
0.017819791666666668,-0.10746561613524494,-0.19154866270749918
0.017826041666666667,-0.10415682301761131,-0.19054974486863552
0.017832291666666666,-0.10084802989997768,-0.18955082702977186
0.017838541666666666,-0.097208357470580695,-0.18888488180386276
0.017844791666666665,-0.094230443664710437,-0.18755299135204453
0.017851041666666668,-0.090259891923550079,-0.18622110090022631
0.017857291666666667,-0.086620219494153092,-0.18555515567431721
0.017863541666666666,-0.08364230568828282,-0.18389029260954443
0.017869791666666666,-0.079671753947122476,-0.18289137477068076
0.017876041666666665,-0.075701202205962118,-0.18122651170590801
0.017882291666666668,-0.072392409088328488,-0.17989462125408978
0.017888541666666667,-0.068752736658931501,-0.17856273080227156
0.017894791666666666,-0.064782184917771157,-0.17656489512454424
0.017901041666666666,-0.061473391800137528,-0.17490003205977148
0.017907291666666665,-0.05750284005897717,-0.17256922376908959
0.017913541666666668,-0.053532288317816819,-0.17023841547840771
0.017919791666666667,-0.049892615888419832,-0.16757463457477129
0.017926041666666667,-0.046583822770786203,-0.1652438262840894
0.017932291666666666,-0.042613271029625852,-0.16191410015454386
0.017938541666666665,-0.038311839976702136,-0.15758545618613465
0.017944791666666668,-0.034341288235541785,-0.15292383960477091
0.017951041666666667,-0.031032495117908156,-0.14726330518454347
0.017957291666666667,-0.02673106406498444,-0.13927196247363419
0.017963541666666666,-0.023091391635587454,-0.12861683885908845
0.017969791666666665,-0.019451719206190463,-0.11496496172795172
0.017976041666666668,-0.01548116746503011,-0.090657960982269262
0.017982291666666667,-0.011179736412106395,-0.060357453203404826
0.017988541666666667,-0.0078709432944727674,-0.024396411004312973
0.017994791666666666,-0.0032386329297856902,0.018890028679779073
0.018001041666666665,7.0160187847936634e-05,0.056515933943643695
0.018007291666666668,0.0040407119290082893,0.09314292136864466
0.018013541666666667,0.0080112636701686422,0.11844883995319078
0.018019791666666667,0.011981815411328993,0.13409855276205482
0.018026041666666666,0.015621487840725985,0.14342178592478233
0.018032291666666665,0.019922918893649697,0.15074718340978255
0.018038541666666668,0.023893470634810052,0.15607474521705542
0.018044791666666667,0.028194901687733767,0.1604033891854646
0.018051041666666667,0.032165453428894118,0.1640660879279647
0.018057291666666666,0.036136005170054469,0.16706284144455569
0.018063541666666665,0.039775677599451463,0.16972662234819214
0.018069791666666668,0.043084470717085085,0.17205743063887399
0.018076041666666667,0.047716781081772165,0.17438823892955588
0.018082291666666667,0.051025574199405795,0.1763860746072832
0.018088541666666666,0.054996125940566146,0.17771796505910142
0.018094791666666665,0.058635798369963132,0.17971580073682875
0.018101041666666668,0.062275470799360119,0.18104769118864697
0.018107291666666667,0.06591514322875712,0.18237958164046519
0.018113541666666667,0.070547453593444193,0.18371147209228339
0.018119791666666666,0.073856246711077822,0.18471038993114705
0.018126041666666665,0.077165039828711451,0.18604228038296527
0.018132291666666668,0.080804712258108438,0.1873741708347835
0.018138541666666667,0.084444384687505425,0.18837308867364716
0.018144791666666667,0.088414936428665783,0.18970497912546538
0.018151041666666666,0.091392850234536041,0.19037092435137448
0.018157291666666665,0.095032522663933028,0.19136984219023814
0.018163541666666668,0.098341315781566657,0.1923687600291018
0.018169791666666667,0.10165010889920029,0.19303470525501093
0.018176041666666667,0.10495890201683392,0.19370065048092003
0.018182291666666666,0.10826769513446755,0.19469956831978369
0.018188541666666665,0.11157648825210116,0.19536551354569279
0.018194791666666668,0.11488528136973479,0.19603145877160191
0.018201041666666667,0.11819407448736842,0.19669740399751101
0.018207291666666667,0.12117198829323868,0.19736334922342014
0.018213541666666666,0.12448078141087231,0.19802929444932924
0.018219791666666665,0.12745869521674258,0.19802929444932924
0.018226041666666668,0.13010572971084947,0.1990282122881929
0.018232291666666667,0.1334145228284831,0.19936118490114746
0.018238541666666667,0.13606155732259001,0.20002713012705656
0.018244791666666666,0.13903947112846027,0.20069307535296566
0.018251041666666665,0.14168650562256718,0.20102604796592022
0.018257291666666668,0.14466441942843744,0.20169199319182932
0.018263541666666668,0.14698057461078098,0.20202496580478388
0.018269791666666667,0.14962760910488787,0.20269091103069298
0.018276041666666666,0.1529364022225215,0.2033568562566021
0.018282291666666665,0.15525255740486504,0.2033568562566021
0.018288541666666668,0.15756871258720859,0.2040228014825112
0.018294791666666668,0.15988486776955213,0.20435577409546576
0.018301041666666667,0.16253190226365902,0.20468874670842033
0.018307291666666666,0.16517893675776593,0.20502171932137486
0.018313541666666665,0.16683333331658273,0.20502171932137486
0.018319791666666668,0.16948036781068965,0.20535469193432943
0.018326041666666668,0.17113476436950645,0.20602063716023852
0.018332291666666667,0.17312004024008662,0.20635360977319309
0.018338541666666666,0.17510531611066679,0.20635360977319309
0.018344791666666665,0.17709059198124699,0.20635360977319309
0.018351041666666668,0.17874498854006379,0.20701955499910218
0.018357291666666668,0.18106114372240734,0.20735252761205675
0.018363541666666667,0.18238466096946079,0.20735252761205675
0.018369791666666666,0.18403905752827759,0.20768550022501131
0.018376041666666666,0.18536257477533105,0.20768550022501131
0.018382291666666668,0.18734785064591122,0.20835144545092041
0.018388541666666668,0.18800960926943794,0.20801847283796585
0.018394791666666667,0.18966400582825477,0.20835144545092041
0.018401041666666666,0.19098752307530822,0.20868441806387497
0.018407291666666666,0.19264191963412503,0.20868441806387497
0.018413541666666668,0.1929727989458884,0.20935036328978407
0.018419791666666668,0.19429631619294185,0.20901739067682953
0.018426041666666667,0.19495807481646857,0.20901739067682953
0.018432291666666666,0.19628159206352203,0.20935036328978407
0.018438541666666666,0.19694335068704874,0.20901739067682953
0.018444791666666668,0.19760510931057546,0.20935036328978407
0.018451041666666668,0.1982668679341022,0.20935036328978407
0.018457291666666667,0.19925950586939228,0.20935036328978407
0.018463541666666666,0.199921264492919,0.20968333590273863
0.018469791666666666,0.199921264492919,0.20968333590273863
0.018476041666666668,0.20025214380468237,0.20968333590273863
0.018482291666666668,0.20058302311644574,0.20968333590273863
0.018488541666666667,0.20058302311644574,0.20968333590273863
0.018494791666666666,0.20124478173997246,0.20968333590273863
0.018501041666666666,0.20058302311644574,0.20968333590273863
0.018507291666666665,0.20058302311644574,0.20968333590273863
0.018513541666666668,0.20091390242820908,0.20968333590273863
0.018519791666666667,0.20091390242820908,0.20935036328978407
0.018526041666666666,0.20025214380468237,0.20968333590273863
0.018532291666666666,0.199921264492919,0.20968333590273863
0.018538541666666665,0.19959038518115566,0.20968333590273863
0.018544791666666668,0.19925950586939228,0.20935036328978407
0.018551041666666667,0.1982668679341022,0.20935036328978407
0.018557291666666666,0.19760510931057546,0.20935036328978407
0.018563541666666666,0.19727422999881211,0.20901739067682953
0.018569791666666665,0.19595071275175865,0.20901739067682953
0.018576041666666668,0.19528895412823194,0.20868441806387497
0.018582291666666667,0.1946271955047052,0.20868441806387497
0.018588541666666666,0.19363455756941511,0.20835144545092041
0.018594791666666666,0.19264191963412503,0.20801847283796585
0.018601041666666665,0.19131840238707157,0.20801847283796585
0.018607291666666668,0.18966400582825477,0.20801847283796585
0.018613541666666667,0.18867136789296468,0.20768550022501131
0.018619791666666666,0.18767872995767459,0.20768550022501131
0.018626041666666666,0.18635521271062114,0.20735252761205675
0.018632291666666665,0.18370817821651422,0.20668658238614765
0.018638541666666668,0.18271554028122414,0.20668658238614765
0.018644791666666667,0.18073026441064396,0.20635360977319309
0.018651041666666666,0.17907586785182716,0.20602063716023852
0.018657291666666666,0.17709059198124699,0.20568766454728399
0.018663541666666665,0.17543619542243016,0.20568766454728399
0.018669791666666668,0.17345091955184999,0.20535469193432943
0.018676041666666667,0.17113476436950645,0.20468874670842033
0.018682291666666666,0.16914948849892628,0.20468874670842033
0.018688541666666666,0.16683333331658273,0.2040228014825112
0.018694791666666665,0.16451717813423919,0.2033568562566021
0.018701041666666668,0.16253190226365902,0.2033568562566021
0.018707291666666667,0.16021574708131547,0.20269091103069298
0.018713541666666667,0.15789959189897193,0.20235793841773844
0.018719791666666666,0.15525255740486504,0.20202496580478388
0.018726041666666665,0.1529364022225215,0.20135902057887478
0.018732291666666668,0.14995848841665124,0.20135902057887478
0.018738541666666667,0.1476423332343077,0.20036010274001112
0.018744791666666667,0.14466441942843744,0.20002713012705656
0.018751041666666666,0.1423482642460939,0.19936118490114746
0.018757291666666665,0.13970122975198698,0.19869523967523833
0.018763541666666668,0.13639243663435338,0.19869523967523833
