#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-03-14 16:08:24.454
#Sample rate: 1.51515e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V
#Math 1: Function: C2*-1

Time (s),Channel 1 (V),Math 1 (V)
0.0051895800000000001,0.075510643269894637,1.0106612905757024
0.0051902400000000005,0.076503281205184723,1.142518445305706
0.0051909,0.076172401893421351,1.1058914578807051
0.0051915599999999996,0.076503281205184417,1.0985660603957115
0.00519222,0.07683416051694808,1.0359672091602485
0.0051928800000000004,0.077826798452238166,1.0899087724588865
0.00519354,0.077495919140474809,1.1505097880166151
0.0051941999999999995,0.077165039828711757,1.0749250048760004
0.0051948600000000008,0.076834160516948677,1.0749250048759222
0.0051955200000000003,0.077495919140474809,1.0646028538743404
0.0051961799999999999,0.078157677764001537,1.0456234149359309
0.0051968400000000003,0.078488557075764895,1.1308644038522968
0.0051975000000000007,0.078819436387528252,1.1085552387843058
0.0051981600000000003,0.078819436387528252,1.0692644704557042
0.0051988199999999998,0.079481195011054981,1.1092211840102504
0.0051994800000000002,0.08014295363458171,1.2407453661272996
0.0052001400000000007,0.080473832946345067,1.2547302158713229
0.0052008000000000002,0.080473832946345067,1.1801443505695706
0.0052014599999999998,0.08014295363458171,1.1571692402757066
0.0052021200000000002,0.08014295363458171,1.1168795541082055
0.0052027800000000006,0.08014295363458171,1.0779217583925225
0.0052034400000000001,0.080473832946345067,1.0426266614193396
0.0052040999999999997,0.081135591569871199,1.0832493201997586
0.0052047600000000001,0.081466470881635167,1.130531431239342
0.0052054200000000005,0.081466470881635167,1.0919066081366138
0.0052060800000000001,0.082128229505161882,1.1598330211793426
0.0052067399999999996,0.082459108816924948,1.1984578442820362
0.0052074,0.08278998812868861,1.1098871292361596
0.0052080600000000005,0.08278998812868861,1.0339693734825213
0.00520872,0.083120867440451968,1.0569444837763857
0.0052093799999999996,0.0837826260639781,1.0589423194541112
0.00521004,0.083451746752215339,0.94406676798479172
0.0052107000000000004,0.084113505375742068,1.0942374164272954
0.00521136,0.084444384687505425,1.0412947709675215
0.0052120200000000004,0.084113505375742068,0.93441056220910956
0.0052126800000000008,0.084775263999268782,0.95738567250299866
0.0052133400000000003,0.084775263999268782,0.98468942676524729
0.0052139999999999999,0.085437022622795511,1.0742590596500223
0.0052146600000000003,0.08609878124632224,1.1485119523388878
0.0052153200000000007,0.086098781246322545,1.1711540900196513
0.0052159800000000003,0.086429660558085597,1.0099953453497936
0.0052166399999999998,0.087091419181612326,1.0969011973309319
0.0052173000000000002,0.086760539869848968,1.0259780307716122
0.0052179600000000007,0.087422298493375683,1.0622720455836985
0.0052186200000000002,0.087422298493375683,1.1065574031066143
0.0052192799999999998,0.087422298493375683,1.1038936222029778
0.0052199400000000002,0.088084057116902412,1.0822504023609318
0.0052206000000000006,0.08874581574042914,1.0529488124209307
